time,temperature,voltage
5.351000000000000227e+02,5.894165039062500000e+01,1.812499999999994671e-02
5.352000000000000455e+02,5.879516601562500000e+01,6.312499999999987566e-02
5.352999999999999545e+02,5.872192382812500000e+01,5.312500000000008882e-02
5.353999999999999773e+02,5.894165039062500000e+01,9.937499999999976907e-02
5.355000000000000000e+02,5.789794921875000000e+01,5.812499999999998224e-02
5.356000000000000227e+02,5.820922851562500000e+01,1.812499999999994671e-02
5.357000000000000455e+02,5.808105468750000000e+01,3.812499999999996447e-02
5.357999999999999545e+02,5.802612304687500000e+01,4.312499999999985789e-02
5.358999999999999773e+02,5.765991210937500000e+01,2.312499999999984013e-02
5.360000000000000000e+02,5.714721679687500000e+01,2.812499999999973355e-02
5.361000000000000227e+02,5.753173828125000000e+01,6.812499999999976907e-02
5.362000000000000455e+02,5.742187500000000000e+01,5.062500000000014211e-02
5.362999999999999545e+02,5.714721679687500000e+01,4.312499999999985789e-02
5.363999999999999773e+02,5.694580078125000000e+01,3.062500000000012434e-02
5.365000000000000000e+02,5.656127929687500000e+01,2.562499999999978684e-02
5.366000000000000227e+02,5.692749023437500000e+01,4.562499999999980460e-02
5.367000000000000455e+02,5.678100585937500000e+01,3.312500000000007105e-02
5.367999999999999545e+02,5.608520507812500000e+01,4.062499999999991118e-02
5.368999999999999773e+02,5.625000000000000000e+01,3.562500000000001776e-02
5.370000000000000000e+02,5.582885742187500000e+01,-1.875000000000071054e-03
5.371000000000000227e+02,5.621337890625000000e+01,5.062500000000014211e-02
5.372000000000000455e+02,5.579223632812500000e+01,5.812499999999998224e-02
5.372999999999999545e+02,5.546264648437500000e+01,4.312499999999985789e-02
5.373999999999999773e+02,5.562744140625000000e+01,2.812499999999973355e-02
5.375000000000000000e+02,5.526123046875000000e+01,3.062500000000012434e-02
5.376000000000000227e+02,5.564575195312500000e+01,5.562500000000003553e-02
5.377000000000000455e+02,5.494995117187500000e+01,3.062500000000012434e-02
5.377999999999999545e+02,5.485839843750000000e+01,5.312500000000008882e-02
5.378999999999999773e+02,5.504150390625000000e+01,6.312499999999987566e-02
5.380000000000000000e+02,5.465698242187500000e+01,2.562499999999978684e-02
5.381000000000000227e+02,5.445556640625000000e+01,2.562499999999978684e-02
5.382000000000000455e+02,5.421752929687500000e+01,1.562500000000000000e-02
5.382999999999999545e+02,5.414428710937500000e+01,5.562500000000003553e-02
5.383999999999999773e+02,5.430908203125000000e+01,7.562500000000005329e-02
5.385000000000000000e+02,5.386962890625000000e+01,2.562499999999978684e-02
5.386000000000000227e+02,5.374145507812500000e+01,6.249999999998756550e-04
5.387000000000000455e+02,5.361328125000000000e+01,3.562500000000001776e-02
